year,dataid,month,gas_usage
2016,2645,May,914
2016,2645,Jul,196
2016,2645,Aug,756
2016,2645,Oct,946
2016,2645,Nov,1466
2016,2645,Dec,9908
2016,2647,Jan,8444
2016,2647,Feb,4442
2016,2647,Mar,0
2016,2647,Nov,5284
2016,2647,Dec,2688
2016,2742,Oct,246
2016,2742,Nov,896
2016,2742,Dec,6858
2016,2755,Jan,0
2016,2755,Jun,1994
2016,2755,Jul,110
2016,2755,Aug,0
2016,2755,Dec,6436
2016,2792,Nov,9168
2016,2814,Jan,4216
2016,2814,Feb,0
2016,2814,Apr,25104
2016,2818,Jan,6242
2016,2818,Feb,3704
2016,2818,Mar,2032
2016,2818,Apr,1238
2016,2818,May,932
2016,2818,Jun,1044
2016,2818,Jul,708
2016,2818,Aug,886
2016,2818,Sep,668
2016,2818,Oct,946
2016,2818,Nov,920
2016,2818,Dec,8310
2016,2925,Jan,0
2016,2925,Oct,1724
2016,2925,Nov,390
2016,2925,Dec,4978
2016,2945,Jan,5974
2016,2945,Feb,2888
2016,2945,Mar,1844
2016,2945,Apr,1498
2016,2945,May,1530
2016,2945,Jun,1366
2016,2945,Jul,1090
2016,2945,Aug,1128
2016,2945,Sep,1444
2016,2945,Oct,1478
2016,2945,Nov,1712
2016,2945,Dec,4356
2016,2946,Jan,0
2016,2946,Jun,1718
2016,2946,Jul,54
2016,2946,Aug,0
2016,2946,Oct,676
2016,2946,Nov,1676
2016,2946,Dec,5730
2016,2965,Jan,4766
2016,2965,Feb,2890
2016,2965,Mar,2674
2016,2965,Apr,1548
2016,2965,May,1180
2016,2965,Jun,544
2016,2965,Jul,390
2016,2965,Aug,964
2016,2965,Sep,174
2016,2965,Oct,794
2016,2965,Nov,1262
2016,2965,Dec,3648
2016,2980,Jan,4298
2016,2980,Feb,1736
2016,2980,Mar,858
2016,2980,Apr,774
2016,2980,May,716
2016,2980,Jun,618
2016,2980,Jul,572
2016,2980,Aug,534
2016,2980,Sep,594
2016,2980,Oct,640
2016,2980,Nov,754
2016,2980,Dec,3904
2016,3036,Jan,0
2016,3036,Jun,1374
2016,3036,Jul,148
2016,3036,Aug,0
2016,3036,Dec,1292
2016,3039,Jan,5734
2016,3039,Feb,2416
2016,3039,Mar,1762
2016,3039,Apr,1980
2016,3039,May,1688
2016,3039,Jun,1702
2016,3039,Jul,1074
2016,3039,Aug,1132
2016,3039,Sep,1658
2016,3039,Oct,1344
2016,3039,Nov,1414
2016,3039,Dec,3662
2016,3134,Jan,5478
2016,3134,Feb,2420
2016,3134,Mar,1340
2016,3134,Apr,1036
2016,3134,May,836
2016,3134,Jun,610
2016,3134,Jul,634
2016,3134,Aug,504
2016,3134,Sep,716
2016,3134,Oct,374
2016,3134,Nov,1300
2016,3134,Dec,4400
2016,3301,Jan,39744
2016,3310,Jan,6588
2016,3310,Feb,2496
2016,3310,Mar,544
2016,3310,Apr,544
2016,3310,May,524
2016,3310,Jun,414
2016,3310,Jul,440
2016,3310,Aug,468
2016,3310,Sep,554
2016,3310,Oct,466
2016,3310,Nov,848
2016,3310,Dec,7190
2016,3367,Jan,8836
2016,3367,Feb,3838
2016,3367,Mar,1430
2016,3367,Apr,1088
2016,3367,May,952
2016,3367,Jun,604
2016,3367,Jul,506
2016,3367,Aug,516
2016,3367,Sep,568
2016,3367,Oct,768
2016,3367,Nov,1028
2016,3367,Dec,7068
2016,3527,Jan,8950
2016,3527,Feb,4408
2016,3527,Mar,1828
2016,3527,Apr,1146
2016,3527,May,1066
2016,3527,Jun,740
2016,3527,Jul,674
2016,3527,Aug,762
2016,3527,Sep,846
2016,3527,Oct,1144
2016,3527,Nov,1474
2016,3527,Dec,6400
2016,3538,Jan,0
2016,3544,Jan,3354
2016,3544,Feb,1612
2016,3544,Mar,686
2016,3544,Apr,490
2016,3544,May,484
2016,3544,Jun,318
2016,3544,Jul,466
2016,3544,Aug,58
2016,3544,Sep,294
2016,3544,Oct,388
2016,3544,Nov,578
2016,3544,Dec,2904
2016,3577,Jan,10160
2016,3577,Feb,4462
2016,3577,Mar,1924
2016,3577,Apr,1424
2016,3577,May,906
2016,3577,Jun,460
2016,3577,Jul,398
2016,3577,Aug,400
2016,3577,Sep,388
2016,3577,Oct,472
2016,3577,Nov,1592
2016,3577,Dec,12044
2016,3635,Jan,6710
2016,3635,Feb,3396
2016,3635,Mar,1224
2016,3635,Apr,616
2016,3635,May,674
2016,3635,Jun,564
2016,3635,Jul,370
2016,3635,Aug,440
2016,3635,Sep,368
2016,3635,Oct,400
2016,3635,Nov,1320
2016,3635,Dec,5602
2016,3723,Jan,8136
2016,3723,Feb,4128
2016,3723,Mar,0
2016,3723,May,218
2016,3723,Jun,992
2016,3723,Jul,1094
2016,3723,Aug,858
2016,3723,Sep,790
2016,3723,Oct,1038
2016,3723,Nov,1638
2016,3723,Dec,7246
2016,3778,Jan,4672
2016,3778,Feb,2512
2016,3778,Mar,1608
2016,3778,Apr,1382
2016,3778,May,1458
2016,3778,Jun,754
2016,3778,Jul,1118
2016,3778,Aug,1054
2016,3778,Sep,1074
2016,3778,Oct,1292
2016,3778,Nov,1558
2016,3778,Dec,3466
2016,3849,Jan,6256
2016,3849,Feb,2528
2016,3849,Mar,1146
2016,3849,Apr,1018
2016,3849,May,724
2016,3849,Jun,448
2016,3849,Jul,620
2016,3849,Aug,644
2016,3849,Sep,652
2016,3849,Oct,588
2016,3849,Nov,838
2016,3849,Dec,4384
2016,3893,Jan,5670
2016,3893,Feb,2466
2016,3893,Mar,1708
2016,3893,Apr,1194
2016,3893,May,1154
2016,3893,Jun,976
2016,3893,Jul,868
2016,3893,Aug,882
2016,3893,Sep,860
2016,3893,Oct,1038
2016,3893,Nov,1490
2016,3893,Dec,5216
2016,3918,Jan,10846
2016,3918,Feb,4622
2016,3918,Mar,2178
2016,3918,Apr,1908
2016,3918,May,1728
2016,3918,Jun,1124
2016,3918,Jul,1246
2016,3918,Aug,1146
2016,3918,Sep,1296
2016,3918,Oct,1522
2016,3918,Nov,1852
2016,3918,Dec,8918
2016,3935,Oct,532
2016,3935,Nov,1980
2016,3935,Dec,10374
2016,3967,Jul,244
2016,3967,Aug,0
2016,3967,Nov,1820
2016,3967,Dec,0
2016,4029,Jan,9210
2016,4029,Feb,2728
2016,4029,Mar,1576
2016,4029,Apr,1312
2016,4029,May,1088
2016,4029,Jun,998
2016,4029,Jul,1060
2016,4029,Aug,1024
2016,4029,Sep,1062
2016,4029,Oct,1328
2016,4029,Nov,1432
2016,4029,Dec,8452
2016,4031,Jan,6380
2016,4031,Feb,2682
2016,4031,Mar,1124
2016,4031,Apr,926
2016,4031,May,986
2016,4031,Jun,716
2016,4031,Jul,554
2016,4031,Aug,632
2016,4031,Sep,592
2016,4031,Oct,654
2016,4031,Nov,960
2016,4031,Dec,4938
2016,4193,Jan,9926
2016,4193,Feb,4724
2016,4193,Mar,1360
2016,4193,Apr,1088
2016,4193,May,1080
2016,4193,Jun,766
2016,4193,Jul,664
2016,4193,Aug,628
2016,4193,Sep,636
2016,4193,Oct,676
2016,4193,Nov,1026
2016,4193,Dec,10134
2016,4228,Jan,3502
2016,4228,Feb,1716
2016,4228,Mar,812
2016,4228,Apr,850
2016,4228,May,830
2016,4228,Jun,520
2016,4228,Jul,332
2016,4228,Aug,442
2016,4228,Sep,426
2016,4228,Oct,562
2016,4228,Nov,776
2016,4228,Dec,3884
2016,4296,Jan,6076
2016,4296,Feb,3088
2016,4296,Mar,2260
2016,4296,Apr,1262
2016,4296,May,1212
2016,4296,Jun,1464
2016,4296,Jul,748
2016,4296,Aug,956
2016,4296,Sep,1038
2016,4296,Oct,982
2016,4296,Nov,1430
2016,4296,Dec,4320
2016,4297,Jan,0
2016,4297,Mar,11310
2016,4352,Jan,7812
2016,4352,Feb,3332
2016,4352,Mar,1496
2016,4352,Apr,926
2016,4352,May,440
2016,4352,Jun,428
2016,4352,Jul,378
2016,4352,Aug,364
2016,4352,Sep,348
2016,4352,Oct,356
2016,4352,Nov,586
2016,4352,Dec,6032
2016,4356,Jan,7410
2016,4356,Feb,3866
2016,4356,Mar,1882
2016,4356,Apr,1484
2016,4356,May,1292
2016,4356,Jun,1062
2016,4356,Jul,942
2016,4356,Aug,760
2016,4356,Sep,942
2016,4356,Oct,1218
2016,4356,Nov,1372
2016,4356,Dec,6218
2016,4373,Jan,8812
2016,4373,Feb,4194
2016,4373,Mar,0
2016,4373,May,158
2016,4373,Jun,560
2016,4373,Jul,564
2016,4373,Aug,536
2016,4373,Sep,682
2016,4373,Oct,720
2016,4373,Nov,1722
2016,4373,Dec,7440
2016,4421,Jan,3548
2016,4421,Feb,1756
2016,4421,Mar,866
2016,4421,Apr,670
2016,4421,May,544
2016,4421,Jun,460
2016,4421,Jul,448
2016,4421,Aug,458
2016,4421,Sep,472
2016,4421,Oct,562
2016,4421,Nov,804
2016,4421,Dec,3022
2016,4447,Jan,3510
2016,4447,Feb,2114
2016,4447,Mar,1762
2016,4447,Apr,1186
2016,4447,May,952
2016,4447,Jun,610
2016,4447,Jul,386
2016,4447,Aug,522
2016,4447,Sep,396
2016,4447,Oct,562
2016,4447,Nov,654
2016,4447,Dec,2980
2016,4514,Jan,9710
2016,4514,Feb,4534
2016,4514,Mar,2666
2016,4514,Apr,1914
2016,4514,May,1836
2016,4514,Jun,1574
2016,4514,Jul,1394
2016,4514,Aug,1672
2016,4514,Sep,1468
2016,4514,Oct,1756
2016,4514,Nov,2196
2016,4514,Dec,8338
2016,4671,Jan,402
2016,4671,Feb,0
2016,4671,Apr,0
2016,4732,Jan,6194
2016,4732,Feb,2958
2016,4732,Mar,1380
2016,4732,Apr,1110
2016,4732,May,894
2016,4732,Jun,658
2016,4732,Jul,482
2016,4732,Aug,512
2016,4732,Sep,482
2016,4732,Oct,644
2016,4732,Nov,804
2016,4732,Dec,4684
2016,4743,Jul,0
2016,4767,Jan,10152
2016,4767,Feb,3382
2016,4767,Mar,1806
2016,4767,Apr,890
2016,4767,May,1060
2016,4767,Jun,708
2016,4767,Jul,926
2016,4767,Aug,568
2016,4767,Sep,494
2016,4767,Oct,718
2016,4767,Nov,1238
2016,4767,Dec,11960
2016,4874,Feb,6986
2016,4874,Mar,0
2016,4874,Aug,538
2016,4874,Sep,788
2016,4874,Oct,1178
2016,4874,Nov,4736
2016,4874,Dec,13112
2016,4998,Jan,10758
2016,4998,Feb,4576
2016,4998,Mar,1580
2016,4998,Apr,1524
2016,4998,May,1162
2016,4998,Jun,902
2016,4998,Jul,790
2016,4998,Aug,692
2016,4998,Sep,1068
2016,4998,Oct,1022
2016,4998,Nov,1264
2016,4998,Dec,8766
2016,5102,Aug,0
2016,5102,Oct,722
2016,5102,Nov,1194
2016,5102,Dec,2762
2016,5129,Jan,4426
2016,5129,Feb,2178
2016,5129,Mar,990
2016,5129,Apr,784
2016,5129,May,566
2016,5129,Jun,578
2016,5129,Jul,568
2016,5129,Aug,410
2016,5129,Sep,522
2016,5129,Oct,622
2016,5129,Nov,778
2016,5129,Dec,3992
2016,5131,Jan,6492
2016,5131,Feb,3032
2016,5131,Mar,1294
2016,5131,Apr,1076
2016,5131,May,830
2016,5131,Jun,754
2016,5131,Jul,450
2016,5131,Aug,656
2016,5131,Sep,578
2016,5131,Oct,850
2016,5131,Nov,1118
2016,5131,Dec,4642
2016,5193,Jan,8236
2016,5193,Feb,3908
2016,5193,Mar,0
2016,5193,May,348
2016,5193,Jun,1096
2016,5193,Jul,1108
2016,5193,Aug,818
2016,5193,Sep,720
2016,5193,Oct,644
2016,5193,Nov,1792
2016,5193,Dec,7302
2016,5275,Jan,7322
2016,5275,Feb,2764
2016,5275,Mar,356
2016,5275,Apr,400
2016,5275,May,470
2016,5275,Jun,278
2016,5275,Jul,296
2016,5275,Aug,260
2016,5275,Sep,188
2016,5275,Oct,270
2016,5275,Nov,960
2016,5275,Dec,6264
2016,5317,Jan,0
2016,5317,Jun,710
2016,5317,Jul,70
2016,5317,Aug,996
2016,5317,Oct,5734
2016,5395,Jan,6786
2016,5395,Feb,3110
2016,5395,Mar,1622
2016,5395,Apr,1028
2016,5395,May,804
2016,5395,Jun,352
2016,5395,Jul,514
2016,5395,Aug,536
2016,5395,Sep,482
2016,5395,Oct,546
2016,5395,Nov,1332
2016,5395,Dec,8108
2016,5403,Jan,3952
2016,5403,Feb,2008
2016,5403,Mar,1344
2016,5403,Apr,1230
2016,5403,May,1164
2016,5403,Jun,1074
2016,5403,Jul,1076
2016,5403,Aug,1032
2016,5403,Sep,990
2016,5403,Oct,1092
2016,5403,Nov,1224
2016,5403,Dec,2670
2016,5439,Jan,6366
2016,5439,Feb,2770
2016,5439,Mar,0
2016,5439,May,142
2016,5439,Jun,588
2016,5439,Jul,572
2016,5439,Aug,552
2016,5439,Sep,604
2016,5439,Oct,682
2016,5439,Nov,850
2016,5439,Dec,5118
2016,5484,Jan,6486
2016,5484,Feb,4416
2016,5484,Mar,3198
2016,5484,Apr,2724
2016,5484,May,3048
2016,5484,Jun,2482
2016,5484,Jul,802
2016,5484,Aug,450
2016,5484,Sep,604
2016,5484,Oct,678
2016,5484,Nov,2204
2016,5484,Dec,10356
2016,5545,Jan,5286
2016,5545,Feb,2396
2016,5545,Mar,1718
2016,5545,Apr,0
2016,5545,Oct,0
2016,5545,Dec,3580
2016,5636,Jan,6836
2016,5636,Feb,3628
2016,5636,Mar,0
2016,5636,May,156
2016,5636,Jun,902
2016,5636,Jul,768
2016,5636,Aug,756
2016,5636,Sep,810
2016,5636,Oct,978
2016,5636,Nov,1452
2016,5636,Dec,5012
2016,5658,Jan,2076
2016,5658,Feb,1532
2016,5658,Mar,1302
2016,5658,Apr,0
2016,5658,Oct,944
2016,5658,Nov,688
2016,5658,Dec,4894
2016,5785,Jan,8300
2016,5785,Feb,2956
2016,5785,Mar,1582
2016,5785,Apr,752
2016,5785,May,514
2016,5785,Jun,404
2016,5785,Jul,354
2016,5785,Aug,390
2016,5785,Sep,412
2016,5785,Oct,434
2016,5785,Nov,1948
2016,5785,Dec,7974
2016,5796,Jan,5850
2016,5796,Feb,1730
2016,5796,Mar,17146
2016,5810,Jan,5380
2016,5810,Feb,2950
2016,5810,Mar,1998
2016,5810,Apr,1758
2016,5810,May,1680
2016,5810,Jun,1288
2016,5810,Jul,1232
2016,5810,Aug,92
2016,5814,Jan,4350
2016,5814,Feb,2056
2016,5814,Mar,1068
2016,5814,Apr,822
2016,5814,May,740
2016,5814,Jun,616
2016,5814,Jul,616
2016,5814,Aug,586
2016,5814,Sep,544
2016,5814,Oct,660
2016,5814,Nov,1010
2016,5814,Dec,3824
2016,5892,Jan,6712
2016,5892,Feb,3734
2016,5892,Mar,1566
2016,5892,Apr,1594
2016,5892,May,1346
2016,5892,Jun,1280
2016,5892,Jul,1140
2016,5892,Aug,976
2016,5892,Sep,1002
2016,5892,Oct,1230
2016,5892,Nov,1308
2016,5892,Dec,5072
2016,5972,Jan,13334
2016,5972,Feb,5942
2016,5972,Mar,3616
2016,5972,Apr,2254
2016,5972,May,1758
2016,5972,Jun,1048
2016,5972,Jul,1184
2016,5972,Aug,1116
2016,5972,Sep,1060
2016,5972,Oct,1326
2016,5972,Nov,2184
2016,5972,Dec,11160
2016,6063,Nov,5732
2016,6101,Jan,0
2016,6101,Jun,1272
2016,6101,Jul,114
2016,6101,Aug,630
2016,6212,Jan,1752
2016,6212,Feb,0
2016,6212,Apr,450
2016,6212,May,844
2016,6212,Jun,404
2016,6412,Jan,9016
2016,6412,Feb,3850
2016,6412,Mar,1564
2016,6412,Apr,1604
2016,6412,May,1460
2016,6412,Jun,892
2016,6412,Jul,664
2016,6412,Aug,1058
2016,6412,Sep,1128
2016,6412,Oct,1190
2016,6412,Nov,1780
2016,6412,Dec,8736
2016,6505,Jan,10526
2016,6505,Feb,2938
2016,6505,Mar,2090
2016,6505,Apr,854
2016,6505,May,632
2016,6505,Jun,426
2016,6505,Jul,314
2016,6505,Aug,422
2016,6505,Sep,550
2016,6505,Oct,370
2016,6505,Nov,1350
2016,6505,Dec,6336
2016,6578,Jan,3296
2016,6578,Feb,1530
2016,6578,Mar,1320
2016,6578,Apr,1064
2016,6578,May,1022
2016,6578,Jun,902
2016,6578,Jul,790
2016,6578,Aug,748
2016,6578,Sep,716
2016,6578,Oct,920
2016,6578,Nov,1034
2016,6578,Dec,2648
2016,6643,Nov,4038
2016,6643,Dec,4132
2016,6673,Jan,1804
2016,6673,Feb,2162
2016,6673,Mar,1260
2016,6673,Apr,1054
2016,6673,May,938
2016,6673,Jun,892
2016,6673,Jul,774
2016,6673,Aug,724
2016,6673,Sep,682
2016,6673,Oct,900
2016,6673,Nov,1044
2016,6673,Dec,2318
2016,6685,Jan,4758
2016,6685,Feb,1490
2016,6685,Mar,0
2016,6685,Jun,1284
2016,6685,Jul,916
2016,6685,Aug,1264
2016,6685,Sep,1150
2016,6685,Oct,1370
2016,6685,Nov,1722
2016,6685,Dec,4870
2016,6830,Jan,7266
2016,6830,Feb,2818
2016,6830,Mar,754
2016,6830,Apr,952
2016,6830,May,896
2016,6830,Jun,742
2016,6830,Jul,656
2016,6830,Aug,586
2016,6830,Sep,792
2016,6830,Oct,966
2016,6830,Nov,1018
2016,6830,Dec,7528
2016,6836,Jan,4308
2016,6836,Feb,2384
2016,6836,Mar,904
2016,6836,Apr,706
2016,6836,May,684
2016,6836,Jun,518
2016,6836,Jul,400
2016,6836,Aug,446
2016,6836,Sep,428
2016,6836,Oct,582
2016,6836,Nov,856
2016,6836,Dec,3422
2016,6863,Jan,9700
2016,6863,Feb,5564
2016,6863,Mar,3116
2016,6863,Apr,2164
2016,6863,May,1576
2016,6863,Jun,996
2016,6863,Jul,1038
2016,6863,Aug,1118
2016,6863,Sep,1128
2016,6863,Oct,1274
2016,6863,Nov,2348
2016,6863,Dec,9338
2016,6910,Jan,9080
2016,6910,Feb,4654
2016,6910,Mar,2066
2016,6910,Apr,1682
2016,6910,May,1322
2016,6910,Jun,984
2016,6910,Jul,998
2016,6910,Aug,810
2016,6910,Sep,1056
2016,6910,Oct,1134
2016,6910,Nov,1798
2016,6910,Dec,7244
2016,7016,Jan,13540
2016,7016,Feb,3886
2016,7016,Mar,2028
2016,7016,Apr,1930
2016,7016,May,1536
2016,7016,Jun,1430
2016,7016,Jul,894
2016,7016,Aug,758
2016,7016,Sep,758
2016,7016,Oct,592
2016,7016,Nov,540
2016,7016,Dec,10296
2016,7017,Jan,13248
2016,7017,Feb,6304
2016,7017,Mar,2354
2016,7017,Apr,1402
2016,7017,May,1030
2016,7017,Jun,870
2016,7017,Jul,938
2016,7017,Aug,826
2016,7017,Sep,958
2016,7017,Oct,1014
2016,7017,Nov,1390
2016,7017,Dec,8424
2016,7024,Jan,4770
2016,7024,Feb,2398
2016,7024,Mar,1432
2016,7024,Apr,802
2016,7024,May,764
2016,7024,Jun,388
2016,7024,Jul,790
2016,7024,Aug,774
2016,7024,Sep,580
2016,7024,Oct,622
2016,7024,Nov,910
2016,7024,Dec,3302
2016,7030,Jan,7464
2016,7030,Feb,2904
2016,7030,Mar,2204
2016,7030,Apr,2134
2016,7030,May,1984
2016,7030,Jun,1124
2016,7030,Jul,1118
2016,7030,Aug,1064
2016,7030,Sep,1080
2016,7030,Oct,1132
2016,7030,Nov,1218
2016,7030,Dec,6342
2016,7108,Oct,396
2016,7108,Nov,598
2016,7108,Dec,2504
2016,7117,Jan,7180
2016,7117,Feb,3698
2016,7117,Mar,1594
2016,7117,Apr,1380
2016,7117,May,1326
2016,7117,Jun,496
2016,7117,Jul,364
2016,7117,Aug,340
2016,7117,Sep,334
2016,7117,Oct,444
2016,7117,Nov,830
2016,7117,Dec,4958
2016,7203,Jan,2990
2016,7203,Feb,1198
2016,7203,Mar,3172
2016,7203,Apr,708
2016,7203,May,1378
2016,7203,Jun,1248
2016,7203,Jul,1100
2016,7203,Aug,972
2016,7203,Sep,1086
2016,7203,Oct,1386
2016,7203,Nov,1240
2016,7287,Jan,5576
2016,7287,Feb,2596
2016,7287,Mar,2026
2016,7287,Apr,1752
2016,7287,May,1734
2016,7287,Jun,1196
2016,7287,Jul,1132
2016,7287,Aug,1236
2016,7287,Sep,1400
2016,7287,Oct,1796
2016,7287,Nov,1948
2016,7287,Dec,4184
2016,7429,Jan,6014
2016,7429,Feb,2884
2016,7429,Mar,1306
2016,7429,Apr,904
2016,7429,May,1226
2016,7429,Jun,688
2016,7429,Jul,790
2016,7429,Aug,532
2016,7429,Sep,542
2016,7429,Oct,726
2016,7429,Nov,832
2016,7429,Dec,5084
2016,7460,Jan,12130
2016,7460,Feb,7226
2016,7460,Mar,3794
2016,7460,Apr,2870
2016,7460,May,2700
2016,7460,Jun,2070
2016,7460,Jul,1766
2016,7460,Aug,2064
2016,7460,Sep,2024
2016,7460,Oct,1602
2016,7460,Nov,2934
2016,7460,Dec,10228
2016,7504,Jan,10118
2016,7504,Feb,750
2016,7504,Mar,0
2016,7504,Jun,0
2016,7504,Nov,3280
2016,7504,Dec,6774
2016,7560,Jan,0
2016,7566,Jan,0
2016,7566,Jun,1722
2016,7566,Jul,230
2016,7566,Aug,28898
2016,7674,Jan,9966
2016,7674,Feb,4624
2016,7674,Mar,2620
2016,7674,Apr,2102
2016,7674,May,2258
2016,7674,Jun,1482
2016,7674,Jul,1380
2016,7674,Aug,968
2016,7674,Sep,1180
2016,7674,Oct,1402
2016,7674,Nov,1836
2016,7674,Dec,5992
2016,7682,Jan,6476
2016,7682,Feb,2552
2016,7682,Mar,2412
2016,7682,Apr,2280
2016,7682,May,2312
2016,7682,Jun,1796
2016,7682,Jul,1706
2016,7682,Aug,1876
2016,7682,Sep,1940
2016,7682,Oct,2090
2016,7682,Nov,2192
2016,7682,Dec,4166
2016,7731,May,1086
2016,7731,Jun,0
2016,7731,Sep,0
2016,7739,Jan,5698
2016,7739,Feb,2192
2016,7739,Mar,612
2016,7739,Apr,366
2016,7739,May,348
2016,7739,Jun,328
2016,7739,Jul,310
2016,7739,Aug,326
2016,7739,Sep,308
2016,7739,Oct,388
2016,7739,Nov,370
2016,7739,Dec,4516
2016,7741,Jan,6620
2016,7741,Feb,3298
2016,7741,Mar,1240
2016,7741,Apr,1208
2016,7741,May,1078
2016,7741,Jun,724
2016,7741,Jul,786
2016,7741,Aug,714
2016,7741,Sep,882
2016,7741,Oct,1062
2016,7741,Nov,1022
2016,7741,Dec,0
2016,7767,Oct,444
2016,7767,Nov,534
2016,7767,Dec,5718
2016,7794,Jan,12926
2016,7794,Feb,6192
2016,7794,Mar,0
2016,7794,May,512
2016,7794,Jun,498
2016,7794,Jul,666
2016,7794,Aug,648
2016,7794,Sep,772
2016,7794,Oct,828
2016,7794,Nov,2224
2016,7794,Dec,8006
2016,7850,Jan,0
2016,7850,Sep,0
2016,7850,Nov,1022
2016,7850,Dec,10230
2016,7900,Jan,9206
2016,7900,Feb,4714
2016,7900,Mar,2400
2016,7900,Apr,1286
2016,7900,May,1122
2016,7900,Jun,886
2016,7900,Jul,998
2016,7900,Aug,1056
2016,7900,Sep,514
2016,7900,Oct,932
2016,7900,Nov,1000
2016,7900,Dec,5952
2016,7919,Feb,3502
2016,7919,Mar,2544
2016,7919,Apr,2102
2016,7919,May,2176
2016,7919,Jun,1484
2016,7919,Jul,1108
2016,7919,Aug,866
2016,7919,Sep,874
2016,7919,Oct,894
2016,7919,Nov,974
2016,7919,Dec,7346
2016,7940,Oct,678
2016,7940,Nov,1520
2016,7940,Dec,6056
2016,7965,Jan,4332
2016,7965,Feb,3474
2016,7965,Mar,2526
2016,7965,Apr,2898
2016,7965,May,2618
2016,7965,Jun,862
2016,7965,Jul,1638
2016,7965,Aug,1490
2016,7965,Sep,1648
2016,7965,Oct,1632
2016,7965,Nov,1992
2016,7965,Dec,5570
2016,7989,Jan,4824
2016,7989,Feb,2690
2016,7989,Mar,1744
2016,7989,Apr,1432
2016,7989,May,1166
2016,7989,Jun,828
2016,7989,Jul,672
2016,7989,Aug,764
2016,7989,Sep,768
2016,7989,Oct,1028
2016,7989,Nov,1376
2016,7989,Dec,3478
2016,8031,Jan,4928
2016,8031,Feb,1946
2016,8031,Mar,72
2016,8059,Jan,4300
2016,8059,Feb,1626
2016,8059,Mar,0
2016,8059,May,324
2016,8059,Jun,568
2016,8059,Jul,488
2016,8059,Aug,474
2016,8059,Sep,712
2016,8059,Oct,842
2016,8059,Nov,828
2016,8059,Dec,2912
2016,8084,Jan,3810
2016,8084,Feb,1764
2016,8084,Mar,852
2016,8084,Apr,902
2016,8084,May,592
2016,8084,Jun,222
2016,8084,Jul,386
2016,8084,Aug,488
2016,8084,Sep,382
2016,8084,Oct,718
2016,8084,Nov,1122
2016,8084,Dec,3758
2016,8086,Jan,7640
2016,8086,Feb,3832
2016,8086,Mar,1724
2016,8086,Apr,1472
2016,8086,May,1326
2016,8086,Jun,960
2016,8086,Jul,936
2016,8086,Aug,832
2016,8086,Sep,1020
2016,8086,Oct,1116
2016,8086,Nov,1428
2016,8086,Dec,5492
2016,8155,Jan,7232
2016,8155,Feb,2146
2016,8155,Mar,0
2016,8155,May,142
2016,8155,Jun,620
2016,8155,Jul,962
2016,8155,Aug,884
2016,8155,Sep,932
2016,8155,Oct,1172
2016,8155,Nov,1362
2016,8155,Dec,4674
2016,8156,Jan,7614
2016,8156,Feb,2944
2016,8156,Mar,1694
2016,8156,Apr,1496
2016,8156,May,1246
2016,8156,Jun,1040
2016,8156,Jul,686
2016,8156,Aug,1300
2016,8156,Sep,780
2016,8156,Oct,1024
2016,8156,Nov,1500
2016,8156,Dec,5544
2016,8244,Jan,0
2016,8244,Jun,1118
2016,8244,Jul,60
2016,8244,Aug,16368
2016,8386,Jan,4706
2016,8386,Feb,0
2016,8386,May,636
2016,8386,Jun,0
2016,8386,Aug,542
2016,8386,Sep,684
2016,8386,Oct,10794
2016,8467,Jan,1434
2016,8467,Feb,1726
2016,8467,Mar,1266
2016,8467,Apr,1132
2016,8467,May,974
2016,8467,Jun,1020
2016,8467,Jul,610
2016,8467,Aug,718
2016,8467,Sep,826
2016,8467,Oct,850
2016,8467,Nov,1200
2016,8467,Dec,3782
2016,8703,Jan,6282
2016,8703,Feb,3340
2016,8703,Mar,1608
2016,8703,Apr,1118
2016,8703,May,968
2016,8703,Jun,982
2016,8703,Jul,642
2016,8703,Aug,868
2016,8703,Sep,806
2016,8703,Oct,1022
2016,8703,Nov,1438
2016,8703,Dec,4616
2016,8829,Jan,7508
2016,8829,Feb,3396
2016,8829,Mar,1522
2016,8829,Apr,1114
2016,8829,May,926
2016,8829,Jun,650
2016,8829,Jul,550
2016,8829,Aug,596
2016,8829,Sep,834
2016,8829,Oct,1074
2016,8829,Nov,1380
2016,8829,Dec,6238
2016,8890,Jan,11096
2016,8890,Feb,5100
2016,8890,Mar,1952
2016,8890,Apr,1086
2016,8890,May,1022
2016,8890,Jun,860
2016,8890,Jul,980
2016,8890,Aug,1190
2016,8890,Sep,1404
2016,8890,Oct,1524
2016,8890,Nov,2232
2016,8890,Dec,9746
2016,8911,Jun,0
2016,8967,Jan,142
2016,8967,Feb,2
2016,8967,Mar,1244
2016,8967,Apr,1504
2016,8967,May,1098
2016,8967,Jun,1168
2016,8967,Jul,1006
2016,8967,Aug,908
2016,8967,Sep,998
2016,8967,Oct,1156
2016,8967,Nov,1514
2016,8967,Dec,4832
2016,9052,Jan,11002
2016,9052,Feb,5026
2016,9052,Mar,0
2016,9052,May,114
2016,9052,Jun,764
2016,9052,Jul,534
2016,9052,Aug,560
2016,9052,Sep,614
2016,9052,Oct,798
2016,9052,Nov,1710
2016,9052,Dec,9120
2016,9121,Jan,7960
2016,9121,Feb,4154
2016,9121,Mar,2096
2016,9121,Apr,1762
2016,9121,May,1830
2016,9121,Jun,2016
